          	     	Total   	Interval 	Highest	Hi Time  	Lowest 	Lo Time  
Date      	Time 	(counts)	(minutes)	(cpm)  	(seconds)	(cpm)  	(seconds)
2023/08/10	14:37	30      	1        	60     	1        	22     	31       	
2023/08/10	14:38	29      	1        	44     	50       	14     	20       	
2023/08/10	14:39	40      	1        	46     	30       	28     	11       	
2023/08/10	14:40	47      	1        	54     	40       	34     	0        	
2023/08/10	14:41	46      	1        	58     	23       	32     	53       	
2023/08/10	14:42	40      	1        	52     	3        	30     	33       	
2023/08/10	14:43	38      	1        	50     	42       	32     	59       	
2023/08/10	14:44	35      	1        	40     	56       	24     	12       	
2023/08/10	14:45	33      	1        	42     	18       	26     	28       	
2023/08/10	14:46	39      	1        	46     	7        	32     	37       	
2023/08/10	14:47	29      	1        	40     	0        	20     	28       	
2023/08/10	14:48	38      	1        	48     	59       	18     	14       	
2023/08/10	14:49	37      	1        	48     	6        	34     	47       	
2023/08/10	14:50	35      	1        	44     	18       	24     	58       	
2023/08/10	14:51	41      	1        	52     	52       	24     	6        	
2023/08/10	14:52	49      	1        	60     	49       	40     	1        	
2023/08/10	14:53	39      	1        	56     	4        	26     	34       	
2023/08/10	14:54	39      	1        	48     	12       	28     	42       	
2023/08/10	14:55	52      	1        	68     	23       	30     	55       	
2023/08/10	14:56	24      	1        	38     	0        	16     	47       	
2023/08/10	14:57	42      	1        	46     	46       	24     	0        	
2023/08/10	14:58	41      	1        	56     	50       	26     	23       	
2023/08/10	14:59	31      	1        	46     	2        	22     	52       	
2023/08/10	15:00	46      	1        	50     	23       	26     	0        	
2023/08/10	15:01	35      	1        	46     	54       	24     	24       	
2023/08/10	15:02	40      	1        	58     	20       	22     	57       	
2023/08/10	15:03	41      	1        	50     	56       	22     	0        	
2023/08/10	15:04	35      	1        	54     	9        	26     	50       	
2023/08/10	15:05	31      	1        	44     	13       	20     	41       	
2023/08/10	15:06	31      	1        	42     	51       	24     	26       	
2023/08/10	15:07	47      	1        	58     	36       	34     	9        	
2023/08/10	15:08	36      	1        	46     	42       	34     	35       	
2023/08/10	15:09	43      	1        	50     	46       	24     	15       	
2023/08/10	15:10	38      	1        	42     	0        	28     	26       	
2023/08/10	15:11	36      	1        	52     	42       	26     	59       	
2023/08/10	15:12	46      	1        	56     	42       	24     	1        	
2023/08/10	15:13	39      	1        	46     	5        	32     	45       	
2023/08/10	15:14	30      	1        	42     	14       	18     	44       	
2023/08/10	15:15	45      	1        	58     	46       	32     	0        	
2023/08/10	15:16	40      	1        	50     	32       	32     	15       	
2023/08/10	15:17	45      	1        	56     	58       	26     	44       	
2023/08/10	15:18	35      	1        	58     	2        	22     	29       	
2023/08/10	15:19	45      	1        	58     	42       	38     	6        	
2023/08/10	15:20	40      	1        	48     	39       	30     	24       	
2023/08/10	15:21	40      	1        	46     	22       	24     	41       	
2023/08/10	15:22	43      	1        	54     	16       	32     	46       	
2023/08/10	15:23	33      	1        	52     	11       	26     	47       	
2023/08/10	15:24	42      	1        	48     	58       	26     	0        	
2023/08/10	15:25	45      	1        	56     	57       	28     	23       	
2023/08/10	15:26	45      	1        	58     	10       	36     	59       	
2023/08/10	15:27	31      	1        	42     	23       	24     	57       	
2023/08/10	15:28	36      	1        	52     	59       	16     	34       	
2023/08/10	15:29	37      	1        	58     	5        	28     	59       	
2023/08/10	15:30	26      	1        	44     	18       	14     	57       	
2023/08/10	15:31	40      	1        	46     	35       	14     	0        	
2023/08/10	15:32	41      	1        	52     	27       	32     	43       	
2023/08/10	15:33	47      	1        	60     	41       	36     	0        	
2023/08/10	15:34	29      	1        	40     	2        	22     	33       	
2023/08/10	15:35	36      	1        	46     	44       	30     	0        	
2023/08/10	15:36	47      	1        	58     	29       	32     	10       	
2023/08/10	15:37	54      	1        	64     	34       	38     	0        	
2023/08/10	15:38	36      	1        	50     	0        	26     	28       	
2023/08/10	15:39	41      	1        	48     	23       	28     	47       	
2023/08/10	15:40	38      	1        	48     	6        	30     	36       	
2023/08/10	15:41	43      	1        	52     	40       	32     	11       	
2023/08/10	15:42	31      	1        	50     	4        	24     	52       	
2023/08/10	15:43	43      	1        	56     	56       	26     	3        	
2023/08/10	15:44	35      	1        	56     	0        	30     	15       	
2023/08/10	15:45	39      	1        	48     	30       	30     	59       	
2023/08/10	15:46	34      	1        	44     	18       	26     	39       	
2023/08/10	15:47	34      	1        	46     	29       	22     	58       	
2023/08/10	15:48	37      	1        	48     	52       	26     	0        	
2023/08/10	15:49	32      	1        	48     	13       	26     	43       	
2023/08/10	15:50	33      	1        	42     	47       	26     	0        	
2023/08/10	15:51	51      	1        	66     	55       	30     	3        	
2023/08/10	15:52	39      	1        	66     	3        	36     	59       	
2023/08/10	15:53	36      	1        	40     	29       	28     	13       	
2023/08/10	15:54	38      	1        	44     	3        	32     	33       	
2023/08/10	15:55	45      	1        	50     	24       	38     	0        	
2023/08/10	15:56	49      	1        	56     	58       	34     	8        	
